"","Date","Date_MY","Comments","Users","Posts","Total","Men..20.years.and.older","Women..20.years.and.older","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"262","2014-05-01","2014-5",NA,765,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"263","2014-05-02","2014-5",NA,767,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"264","2014-05-03","2014-5",NA,766,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"265","2014-05-04","2014-5",NA,767,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"266","2014-05-05","2014-5",NA,766,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"267","2014-05-06","2014-5",NA,766,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"268","2014-05-07","2014-5",NA,766,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"269","2014-05-08","2014-5",NA,766,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"270","2014-05-09","2014-5",NA,769,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"271","2014-05-10","2014-5",NA,782,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"272","2014-05-11","2014-5",NA,784,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"273","2014-05-12","2014-5",NA,786,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"274","2014-05-13","2014-5",NA,786,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"275","2014-05-14","2014-5",NA,789,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"276","2014-05-15","2014-5",NA,789,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"277","2014-05-16","2014-5",NA,788,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"278","2014-05-17","2014-5",NA,787,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"279","2014-05-18","2014-5",NA,789,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"280","2014-05-19","2014-5",NA,789,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"281","2014-05-20","2014-5",NA,790,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"282","2014-05-21","2014-5",NA,789,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"283","2014-05-22","2014-5",NA,789,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"284","2014-05-23","2014-5",NA,791,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"285","2014-05-24","2014-5",NA,791,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"286","2014-05-25","2014-5",NA,793,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"287","2014-05-26","2014-5",NA,793,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"288","2014-05-27","2014-5",NA,793,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"289","2014-05-28","2014-5",NA,795,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"290","2014-05-29","2014-5",NA,796,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"291","2014-05-30","2014-5",NA,798,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"292","2014-05-31","2014-5",NA,800,NA,62.9,71.9,58.6,33.7,63.1,60.8,63.8,65.8
"293","2014-06-01","2014-6",NA,802,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"294","2014-06-02","2014-6",NA,804,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"295","2014-06-03","2014-6",NA,830,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"296","2014-06-04","2014-6",NA,837,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"297","2014-06-05","2014-6",NA,836,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"298","2014-06-06","2014-6",NA,836,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"299","2014-06-07","2014-6",NA,837,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"300","2014-06-08","2014-6",NA,838,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"301","2014-06-09","2014-6",NA,839,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"302","2014-06-10","2014-6",NA,840,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"303","2014-06-11","2014-6",NA,844,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"304","2014-06-12","2014-6",NA,845,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"305","2014-06-13","2014-6",NA,845,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"306","2014-06-14","2014-6",NA,845,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"307","2014-06-15","2014-6",NA,846,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"308","2014-06-16","2014-6",NA,845,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"309","2014-06-17","2014-6",NA,845,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"310","2014-06-18","2014-6",NA,845,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"311","2014-06-19","2014-6",NA,849,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"312","2014-06-20","2014-6",NA,849,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"313","2014-06-21","2014-6",NA,849,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"314","2014-06-22","2014-6",NA,849,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"315","2014-06-23","2014-6",NA,850,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"316","2014-06-24","2014-6",NA,850,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"317","2014-06-25","2014-6",NA,851,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"318","2014-06-26","2014-6",NA,850,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"319","2014-06-27","2014-6",NA,850,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"320","2014-06-28","2014-6",NA,851,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"321","2014-06-29","2014-6",NA,853,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"322","2014-06-30","2014-6",NA,852,NA,62.8,72,58.4,33.7,63.1,61.1,62.9,66.3
"323","2014-07-01","2014-7",NA,852,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"324","2014-07-02","2014-7",NA,853,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"325","2014-07-03","2014-7",NA,855,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"326","2014-07-04","2014-7",NA,858,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"327","2014-07-05","2014-7",NA,858,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"328","2014-07-06","2014-7",NA,860,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"329","2014-07-07","2014-7",NA,859,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"330","2014-07-08","2014-7",NA,859,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"331","2014-07-09","2014-7",NA,860,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"332","2014-07-10","2014-7",NA,860,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"333","2014-07-11","2014-7",NA,861,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"334","2014-07-12","2014-7",NA,863,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"335","2014-07-13","2014-7",NA,863,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"336","2014-07-14","2014-7",NA,860,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"337","2014-07-15","2014-7",NA,861,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"338","2014-07-16","2014-7",NA,862,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"339","2014-07-17","2014-7",NA,865,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"340","2014-07-18","2014-7",NA,872,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"341","2014-07-19","2014-7",NA,874,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"342","2014-07-20","2014-7",NA,876,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"343","2014-07-21","2014-7",NA,876,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"344","2014-07-22","2014-7",NA,876,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"345","2014-07-23","2014-7",NA,874,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"346","2014-07-24","2014-7",NA,873,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"347","2014-07-25","2014-7",NA,874,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"348","2014-07-26","2014-7",NA,873,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"349","2014-07-27","2014-7",NA,874,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"350","2014-07-28","2014-7",NA,874,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"351","2014-07-29","2014-7",NA,874,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"352","2014-07-30","2014-7",NA,874,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"353","2014-07-31","2014-7",NA,875,NA,62.9,72,58.4,34.3,63,61.7,62.8,66
"354","2014-08-01","2014-8",NA,876,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"355","2014-08-02","2014-8",NA,874,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"356","2014-08-03","2014-8",NA,874,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"357","2014-08-04","2014-8",NA,874,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"358","2014-08-05","2014-8",NA,874,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"359","2014-08-06","2014-8",NA,876,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"360","2014-08-07","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"361","2014-08-08","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"362","2014-08-09","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"363","2014-08-10","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"364","2014-08-11","2014-8",NA,876,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"365","2014-08-12","2014-8",NA,876,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"366","2014-08-13","2014-8",NA,878,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"367","2014-08-14","2014-8",NA,878,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"368","2014-08-15","2014-8",NA,879,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"369","2014-08-16","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"370","2014-08-17","2014-8",NA,876,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"371","2014-08-18","2014-8",NA,876,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"372","2014-08-19","2014-8",NA,876,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"373","2014-08-20","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"374","2014-08-21","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"375","2014-08-22","2014-8",NA,878,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"376","2014-08-23","2014-8",NA,877,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"377","2014-08-24","2014-8",NA,879,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"378","2014-08-25","2014-8",NA,879,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"379","2014-08-26","2014-8",NA,879,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"380","2014-08-27","2014-8",NA,879,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"381","2014-08-28","2014-8",NA,879,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"382","2014-08-29","2014-8",NA,880,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"383","2014-08-30","2014-8",NA,881,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"384","2014-08-31","2014-8",NA,881,NA,62.9,72.1,58.4,33.8,63.1,61,63.7,66.1
"385","2014-09-01","2014-9",NA,884,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"386","2014-09-02","2014-9",NA,884,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"387","2014-09-03","2014-9",NA,885,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"388","2014-09-04","2014-9",NA,885,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"389","2014-09-05","2014-9",NA,885,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"390","2014-09-06","2014-9",NA,884,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"391","2014-09-07","2014-9",NA,885,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"392","2014-09-08","2014-9",NA,886,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"393","2014-09-09","2014-9",NA,885,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"394","2014-09-10","2014-9",NA,885,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"395","2014-09-11","2014-9",NA,885,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"396","2014-09-12","2014-9",NA,886,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"397","2014-09-13","2014-9",NA,887,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"398","2014-09-14","2014-9",NA,889,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"399","2014-09-15","2014-9",NA,889,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"400","2014-09-16","2014-9",NA,888,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"401","2014-09-17","2014-9",NA,888,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"402","2014-09-18","2014-9",NA,889,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"403","2014-09-19","2014-9",NA,889,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"404","2014-09-20","2014-9",NA,888,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"405","2014-09-21","2014-9",NA,888,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"406","2014-09-22","2014-9",NA,890,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"407","2014-09-23","2014-9",NA,890,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"408","2014-09-24","2014-9",NA,891,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"409","2014-09-25","2014-9",NA,891,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"410","2014-09-26","2014-9",NA,891,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"411","2014-09-27","2014-9",NA,901,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"412","2014-09-28","2014-9",NA,900,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"413","2014-09-29","2014-9",NA,899,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"414","2014-09-30","2014-9",NA,899,NA,62.8,72,58.3,34.1,63,61.6,63.4,66.1
"415","2014-10-01","2014-10",NA,900,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"416","2014-10-02","2014-10",NA,900,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"417","2014-10-03","2014-10",NA,900,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"418","2014-10-04","2014-10",NA,901,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"419","2014-10-05","2014-10",NA,903,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"420","2014-10-06","2014-10",NA,903,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"421","2014-10-07","2014-10",NA,903,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"422","2014-10-08","2014-10",NA,905,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"423","2014-10-09","2014-10",NA,906,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"424","2014-10-10","2014-10",NA,906,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"425","2014-10-11","2014-10",NA,906,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"426","2014-10-12","2014-10",NA,906,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"427","2014-10-13","2014-10",NA,906,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"428","2014-10-14","2014-10",NA,906,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"429","2014-10-15","2014-10",NA,905,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"430","2014-10-16","2014-10",NA,904,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"431","2014-10-17","2014-10",NA,905,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"432","2014-10-18","2014-10",NA,906,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"433","2014-10-19","2014-10",NA,907,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"434","2014-10-20","2014-10",NA,908,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"435","2014-10-21","2014-10",NA,909,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"436","2014-10-22","2014-10",NA,910,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"437","2014-10-23","2014-10",NA,911,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"438","2014-10-24","2014-10",NA,914,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"439","2014-10-25","2014-10",NA,914,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"440","2014-10-26","2014-10",NA,914,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"441","2014-10-27","2014-10",NA,915,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"442","2014-10-28","2014-10",NA,914,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"443","2014-10-29","2014-10",NA,915,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"444","2014-10-30","2014-10",NA,915,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"445","2014-10-31","2014-10",NA,915,NA,62.9,71.7,58.5,35.6,63,61.3,63.9,66.5
"446","2014-11-01","2014-11",NA,914,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"447","2014-11-02","2014-11",NA,914,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"448","2014-11-03","2014-11",NA,916,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"449","2014-11-04","2014-11",NA,917,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"450","2014-11-05","2014-11",NA,915,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"451","2014-11-06","2014-11",NA,915,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"452","2014-11-07","2014-11",NA,915,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"453","2014-11-08","2014-11",NA,916,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"454","2014-11-09","2014-11",NA,920,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"455","2014-11-10","2014-11",NA,921,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"456","2014-11-11","2014-11",NA,922,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"457","2014-11-12","2014-11",NA,923,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"458","2014-11-13","2014-11",NA,925,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"459","2014-11-14","2014-11",NA,926,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"460","2014-11-15","2014-11",NA,927,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"461","2014-11-16","2014-11",NA,929,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"462","2014-11-17","2014-11",NA,930,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"463","2014-11-18","2014-11",NA,929,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"464","2014-11-19","2014-11",NA,930,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"465","2014-11-20","2014-11",NA,931,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"466","2014-11-21","2014-11",NA,932,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"467","2014-11-22","2014-11",NA,934,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"468","2014-11-23","2014-11",NA,934,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"469","2014-11-24","2014-11",NA,933,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"470","2014-11-25","2014-11",NA,933,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"471","2014-11-26","2014-11",NA,933,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"472","2014-11-27","2014-11",NA,933,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"473","2014-11-28","2014-11",NA,941,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"474","2014-11-29","2014-11",NA,942,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"475","2014-11-30","2014-11",NA,943,NA,62.9,71.8,58.5,35,63.1,61.3,63.2,66.4
"476","2014-12-01","2014-12",NA,942,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"477","2014-12-02","2014-12",NA,944,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"478","2014-12-03","2014-12",NA,946,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"479","2014-12-04","2014-12",NA,946,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"480","2014-12-05","2014-12",NA,946,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"481","2014-12-06","2014-12",NA,947,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"482","2014-12-07","2014-12",NA,948,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"483","2014-12-08","2014-12",NA,948,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"484","2014-12-09","2014-12",NA,949,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"485","2014-12-10","2014-12",NA,950,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"486","2014-12-11","2014-12",NA,951,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"487","2014-12-12","2014-12",NA,951,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"488","2014-12-13","2014-12",NA,954,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"489","2014-12-14","2014-12",NA,956,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"490","2014-12-15","2014-12",NA,957,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"491","2014-12-16","2014-12",NA,957,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"492","2014-12-17","2014-12",NA,959,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"493","2014-12-18","2014-12",NA,960,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"494","2014-12-19","2014-12",NA,960,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"495","2014-12-20","2014-12",NA,959,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"496","2014-12-21","2014-12",NA,958,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"497","2014-12-22","2014-12",NA,959,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"498","2014-12-23","2014-12",NA,959,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"499","2014-12-24","2014-12",NA,959,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"500","2014-12-25","2014-12",NA,961,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"501","2014-12-26","2014-12",NA,961,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"502","2014-12-27","2014-12",NA,961,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"503","2014-12-28","2014-12",NA,964,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"504","2014-12-29","2014-12",NA,965,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"505","2014-12-30","2014-12",NA,967,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"506","2014-12-31","2014-12",NA,973,NA,62.8,71.9,58.2,34.6,62.9,61.4,63.4,66.1
"507","2015-01-01","2015-1",NA,974,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"508","2015-01-02","2015-1",NA,974,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"509","2015-01-03","2015-1",NA,976,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"510","2015-01-04","2015-1",NA,977,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"511","2015-01-05","2015-1",NA,980,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"512","2015-01-06","2015-1",NA,999,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"513","2015-01-07","2015-1",NA,1003,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"514","2015-01-08","2015-1",NA,1003,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"515","2015-01-09","2015-1",NA,1003,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"516","2015-01-10","2015-1",NA,1004,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"517","2015-01-11","2015-1",NA,1004,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"518","2015-01-12","2015-1",NA,1005,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"519","2015-01-13","2015-1",NA,1007,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"520","2015-01-14","2015-1",NA,1009,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"521","2015-01-15","2015-1",NA,1011,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"522","2015-01-16","2015-1",NA,1013,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
"523","2015-01-17","2015-1",NA,1013,NA,62.9,71.9,58.4,34.8,63.1,60.9,62.6,66.6
